match_id,batting_team,bowling_team,innings,venue,ball,runs_off_bat,extras,Total_runs_in_6_Overs
980913,Delhi Daredevils,Kings XI Punjab,2,324,102.6,27,1,28
980913,Kings XI Punjab,Delhi Daredevils,1,324,102.6,37,0,37
980915,Kolkata Knight Riders,Sunrisers Hyderabad,2,1073,104.29999999999998,35,1,36
980915,Sunrisers Hyderabad,Kolkata Knight Riders,1,1160,107.69999999999999,32,4,36
980917,Gujarat Lions,Mumbai Indians,2,1480,104.29999999999998,40,2,42
980917,Mumbai Indians,Gujarat Lions,1,1480,107.3,28,3,31
980919,Kings XI Punjab,Rising Pune Supergiants,2,988,106.1,48,2,50
980919,Rising Pune Supergiants,Kings XI Punjab,1,962,108.3,46,3,49
980921,Delhi Daredevils,Royal Challengers Bangalore,2,585,107.8,44,7,51
980921,Royal Challengers Bangalore,Delhi Daredevils,1,540,102.6,61,2,63
980923,Mumbai Indians,Sunrisers Hyderabad,1,1131,113.99999999999999,37,3,40
980923,Sunrisers Hyderabad,Mumbai Indians,2,1102,108.99999999999999,31,2,33
980925,Kings XI Punjab,Kolkata Knight Riders,1,962,105.3,40,1,41
980925,Kolkata Knight Riders,Kings XI Punjab,2,988,108.99999999999999,59,6,65
980927,Mumbai Indians,Royal Challengers Bangalore,2,1520,113.0,49,2,51
980927,Royal Challengers Bangalore,Mumbai Indians,1,1440,102.6,48,1,49
980929,Gujarat Lions,Sunrisers Hyderabad,1,1116,102.6,49,1,50
980929,Sunrisers Hyderabad,Gujarat Lions,2,1209,108.8,56,7,63
980931,Rising Pune Supergiants,Royal Challengers Bangalore,2,760,110.0,34,2,36
980931,Royal Challengers Bangalore,Rising Pune Supergiants,1,760,108.99999999999999,46,2,48
980933,Delhi Daredevils,Mumbai Indians,1,351,113.8,37,4,41
980933,Mumbai Indians,Delhi Daredevils,2,324,102.6,52,0,52
980935,Kings XI Punjab,Sunrisers Hyderabad,1,1073,106.3,34,1,35
980935,Sunrisers Hyderabad,Kings XI Punjab,2,1044,102.6,65,0,65
980937,Gujarat Lions,Royal Challengers Bangalore,2,1209,111.69999999999999,65,7,72
980937,Royal Challengers Bangalore,Gujarat Lions,1,1116,102.6,50,0,50
980939,Kolkata Knight Riders,Rising Pune Supergiants,2,800,116.5,54,5,59
980939,Rising Pune Supergiants,Kolkata Knight Riders,1,720,102.6,31,0,31
980941,Kings XI Punjab,Mumbai Indians,2,936,102.6,40,0,40
980941,Mumbai Indians,Kings XI Punjab,1,962,108.3,38,1,39
980943,Rising Pune Supergiants,Sunrisers Hyderabad,2,1189,123.2,37,9,46
980943,Sunrisers Hyderabad,Rising Pune Supergiants,1,1044,102.6,23,4,27
980945,Delhi Daredevils,Gujarat Lions,2,324,102.6,21,1,22
980945,Gujarat Lions,Delhi Daredevils,1,324,102.6,71,0,71
980947,Kolkata Knight Riders,Mumbai Indians,1,1440,102.6,58,1,59
980947,Mumbai Indians,Kolkata Knight Riders,2,1520,108.0,62,2,64
980949,Gujarat Lions,Rising Pune Supergiants,2,800,117.5,68,4,72
980949,Rising Pune Supergiants,Gujarat Lions,1,740,104.29999999999998,47,1,48
980951,Delhi Daredevils,Kolkata Knight Riders,1,333,104.29999999999998,36,1,37
980951,Kolkata Knight Riders,Delhi Daredevils,2,324,102.6,42,1,43
980953,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1073,106.3,44,1,45
980953,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1102,114.1,46,3,49
980955,Gujarat Lions,Kings XI Punjab,2,1147,103.29999999999998,35,1,36
980955,Kings XI Punjab,Gujarat Lions,1,1178,112.1,57,2,59
980957,Mumbai Indians,Rising Pune Supergiants,2,740,106.3,46,1,47
980957,Rising Pune Supergiants,Mumbai Indians,1,740,103.29999999999998,53,1,54
980959,Kolkata Knight Riders,Royal Challengers Bangalore,2,570,106.1,34,3,37
980959,Royal Challengers Bangalore,Kolkata Knight Riders,1,555,105.3,39,1,40
980961,Delhi Daredevils,Gujarat Lions,2,1147,106.3,59,2,61
980961,Gujarat Lions,Delhi Daredevils,1,1147,106.3,32,3,35
980963,Kings XI Punjab,Kolkata Knight Riders,2,304,104.99999999999999,29,8,37
980963,Kolkata Knight Riders,Kings XI Punjab,1,288,102.6,40,0,40
980965,Delhi Daredevils,Rising Pune Supergiants,1,342,110.0,46,2,48
980965,Rising Pune Supergiants,Delhi Daredevils,2,324,102.6,50,0,50
980967,Gujarat Lions,Sunrisers Hyderabad,1,1044,102.6,26,0,26
980967,Sunrisers Hyderabad,Gujarat Lions,2,1073,104.29999999999998,37,1,38
980969,Rising Pune Supergiants,Royal Challengers Bangalore,1,540,102.6,60,0,60
980969,Royal Challengers Bangalore,Rising Pune Supergiants,2,540,102.6,44,2,46
980971,Delhi Daredevils,Kings XI Punjab,2,936,102.6,49,2,51
980971,Kings XI Punjab,Delhi Daredevils,1,936,102.6,41,4,45
980973,Mumbai Indians,Sunrisers Hyderabad,2,216,102.6,32,0,32
980973,Sunrisers Hyderabad,Mumbai Indians,1,216,102.6,50,1,51
980975,Gujarat Lions,Kolkata Knight Riders,2,296,106.3,41,5,46
980975,Kolkata Knight Riders,Gujarat Lions,1,288,102.6,27,1,28
980977,Kings XI Punjab,Royal Challengers Bangalore,2,988,109.0,46,4,50
980977,Royal Challengers Bangalore,Kings XI Punjab,1,962,105.3,55,1,56
980979,Rising Pune Supergiants,Sunrisers Hyderabad,2,216,102.6,24,1,25
980979,Sunrisers Hyderabad,Rising Pune Supergiants,1,228,108.99999999999999,32,2,34
980981,Mumbai Indians,Royal Challengers Bangalore,2,570,108.1,37,2,39
980981,Royal Challengers Bangalore,Mumbai Indians,1,555,103.29999999999998,24,1,25
980983,Delhi Daredevils,Sunrisers Hyderabad,2,1073,108.3,49,1,50
980983,Sunrisers Hyderabad,Delhi Daredevils,1,1073,107.3,46,5,51
980985,Kings XI Punjab,Mumbai Indians,2,228,112.0,29,3,32
980985,Mumbai Indians,Kings XI Punjab,1,222,104.29999999999998,20,1,21
980987,Gujarat Lions,Royal Challengers Bangalore,2,555,108.3,38,3,41
980987,Royal Challengers Bangalore,Gujarat Lions,1,555,107.3,40,2,42
980989,Kolkata Knight Riders,Rising Pune Supergiants,2,272,83.4,56,10,66
980989,Rising Pune Supergiants,Kolkata Knight Riders,1,296,104.29999999999998,35,2,37
980991,Kings XI Punjab,Sunrisers Hyderabad,1,936,102.6,46,1,47
980991,Sunrisers Hyderabad,Kings XI Punjab,2,962,104.29999999999998,53,2,55
980993,Delhi Daredevils,Mumbai Indians,2,216,102.6,49,0,49
980993,Mumbai Indians,Delhi Daredevils,1,216,102.6,45,0,45
980995,Kolkata Knight Riders,Royal Challengers Bangalore,1,288,102.6,51,0,51
980995,Royal Challengers Bangalore,Kolkata Knight Riders,2,288,102.6,62,1,63
980997,Delhi Daredevils,Rising Pune Supergiants,1,216,102.6,28,0,28
980997,Rising Pune Supergiants,Delhi Daredevils,2,246,115.2,38,6,44
980999,Kings XI Punjab,Royal Challengers Bangalore,2,600,123.6,55,4,59
980999,Royal Challengers Bangalore,Kings XI Punjab,1,555,106.3,62,1,63
981001,Gujarat Lions,Kolkata Knight Riders,2,390,110.69999999999999,47,8,55
981001,Kolkata Knight Riders,Gujarat Lions,1,390,113.8,41,3,44
981003,Delhi Daredevils,Sunrisers Hyderabad,2,1320,112.5,29,8,37
981003,Sunrisers Hyderabad,Delhi Daredevils,1,1188,102.6,46,0,46
981005,Kings XI Punjab,Rising Pune Supergiants,1,234,114.8,48,4,52
981005,Rising Pune Supergiants,Kings XI Punjab,2,222,104.29999999999998,42,2,44
981007,Gujarat Lions,Mumbai Indians,2,380,106.1,68,2,70
981007,Mumbai Indians,Gujarat Lions,1,360,102.6,49,0,49
981009,Kolkata Knight Riders,Sunrisers Hyderabad,1,288,102.6,47,1,48
981009,Sunrisers Hyderabad,Kolkata Knight Riders,2,288,102.6,47,1,48
981011,Delhi Daredevils,Royal Challengers Bangalore,1,1254,105.99999999999999,41,2,43
981011,Royal Challengers Bangalore,Delhi Daredevils,2,1221,104.29999999999998,44,5,49
981013,Gujarat Lions,Royal Challengers Bangalore,1,540,102.6,22,1,23
981013,Royal Challengers Bangalore,Gujarat Lions,2,570,104.1,23,8,31
981015,Kolkata Knight Riders,Sunrisers Hyderabad,2,324,102.6,42,4,46
981015,Sunrisers Hyderabad,Kolkata Knight Riders,1,333,108.3,42,1,43
981017,Gujarat Lions,Sunrisers Hyderabad,1,351,109.69999999999999,35,3,38
981017,Sunrisers Hyderabad,Gujarat Lions,2,333,105.3,44,2,46
981019,Royal Challengers Bangalore,Sunrisers Hyderabad,2,585,108.8,54,5,59
981019,Sunrisers Hyderabad,Royal Challengers Bangalore,1,570,109.99999999999999,56,3,59
1082591,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1102,111.0,52,2,54
1082591,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1102,104.99999999999999,55,4,59
1082592,Mumbai Indians,Rising Pune Supergiant,1,740,103.29999999999998,60,1,61
1082592,Rising Pune Supergiants,Mumbai Indians,2,740,103.29999999999998,57,2,59
1082593,Gujarat Lions,Kolkata Knight Riders,1,1147,104.29999999999998,51,1,52
1082593,Kolkata Knight Riders,Gujarat Lions,2,1178,108.1,67,6,73
1082594,Kings XI Punjab,Rising Pune Supergiant,2,456,106.1,54,2,56
1082594,Rising Pune Supergiants,Kings XI Punjab,1,432,102.6,35,0,35
1082595,Delhi Daredevils,Royal Challengers Bangalore,2,592,103.29999999999998,42,1,43
1082595,Royal Challengers Bangalore,Delhi Daredevils,1,608,110.0,38,3,41
1082596,Gujarat Lions,Sunrisers Hyderabad,1,1044,102.6,38,2,40
1082596,Sunrisers Hyderabad,Gujarat Lions,2,1044,102.6,59,0,59
1082597,Kolkata Knight Riders,Mumbai Indians,1,1680,121.1,52,7,59
1082597,Mumbai Indians,Kolkata Knight Riders,2,1680,122.0,41,8,49
1082598,Kings XI Punjab,Royal Challengers Bangalore,2,444,105.3,60,2,62
1082598,Royal Challengers Bangalore,Kings XI Punjab,1,432,102.6,23,0,23
1082599,Delhi Daredevils,Rising Pune Supergiant,1,800,115.4,56,6,62
1082599,Rising Pune Supergiants,Delhi Daredevils,2,780,110.69999999999999,47,3,50
1082600,Mumbai Indians,Sunrisers Hyderabad,2,1440,102.6,60,1,61
1082600,Sunrisers Hyderabad,Mumbai Indians,1,1440,102.6,33,1,34
1082601,Kings XI Punjab,Kolkata Knight Riders,1,328,119.3,47,10,57
1082601,Kolkata Knight Riders,Kings XI Punjab,2,312,106.8,68,8,76
1082602,Mumbai Indians,Royal Challengers Bangalore,2,555,103.29999999999998,18,3,21
1082602,Royal Challengers Bangalore,Mumbai Indians,1,570,104.1,39,2,41
1082603,Gujarat Lions,Rising Pune Supergiant,2,1147,106.3,60,1,61
1082603,Rising Pune Supergiants,Gujarat Lions,1,1178,104.1,62,2,64
1082604,Kolkata Knight Riders,Sunrisers Hyderabad,1,304,111.0,37,3,40
1082604,Sunrisers Hyderabad,Kolkata Knight Riders,2,296,103.29999999999998,43,2,45
1082605,Delhi Daredevils,Kings XI Punjab,1,324,102.6,48,1,49
1082605,Kings XI Punjab,Delhi Daredevils,2,324,102.6,40,0,40
1082606,Gujarat Lions,Mumbai Indians,1,1520,104.99999999999999,44,2,46
1082606,Mumbai Indians,Gujarat Lions,2,1680,115.49999999999999,48,8,56
1082607,Rising Pune Supergiants,Royal Challengers Bangalore,1,555,108.3,50,5,55
1082607,Royal Challengers Bangalore,Rising Pune Supergiant,2,540,102.6,42,0,42
1082608,Delhi Daredevils,Kolkata Knight Riders,1,324,102.6,53,0,53
1082608,Kolkata Knight Riders,Delhi Daredevils,2,324,102.6,48,1,49
1082609,Kings XI Punjab,Sunrisers Hyderabad,2,1102,112.0,45,6,51
1082609,Sunrisers Hyderabad,Kings XI Punjab,1,1102,106.1,23,6,29
1082610,Gujarat Lions,Royal Challengers Bangalore,2,1147,106.3,56,1,57
1082610,Royal Challengers Bangalore,Gujarat Lions,1,1116,102.6,45,0,45
1082611,Delhi Daredevils,Sunrisers Hyderabad,2,1044,102.6,54,2,56
1082611,Sunrisers Hyderabad,Delhi Daredevils,1,1073,103.29999999999998,38,1,39
1082612,Kings XI Punjab,Mumbai Indians,1,432,102.6,45,1,46
1082612,Mumbai Indians,Kings XI Punjab,2,456,108.99999999999999,78,4,82
1082613,Gujarat Lions,Kolkata Knight Riders,2,296,106.3,68,4,72
1082613,Kolkata Knight Riders,Gujarat Lions,1,288,102.6,65,0,65
1082614,Delhi Daredevils,Mumbai Indians,2,1520,112.0,21,2,23
1082614,Mumbai Indians,Delhi Daredevils,1,1600,111.4,38,10,48
1082615,Rising Pune Supergiants,Sunrisers Hyderabad,2,720,102.6,54,1,55
1082615,Sunrisers Hyderabad,Rising Pune Supergiant,1,760,106.1,41,4,45
1082616,Gujarat Lions,Kings XI Punjab,2,1116,102.6,50,0,50
1082616,Kings XI Punjab,Gujarat Lions,1,1116,102.6,48,2,50
1082617,Kolkata Knight Riders,Royal Challengers Bangalore,1,304,108.0,59,6,65
1082617,Royal Challengers Bangalore,Kolkata Knight Riders,2,312,108.8,33,6,39
1082618,Mumbai Indians,Rising Pune Supergiant,2,1480,108.3,43,1,44
1082618,Rising Pune Supergiants,Mumbai Indians,1,1480,103.29999999999998,46,2,48
1082620,Kolkata Knight Riders,Rising Pune Supergiant,2,760,107.0,41,4,45
1082620,Rising Pune Supergiants,Kolkata Knight Riders,1,780,109.7,54,3,57
1082621,Gujarat Lions,Royal Challengers Bangalore,2,570,110.1,46,3,49
1082621,Royal Challengers Bangalore,Gujarat Lions,1,570,109.0,31,4,35
1082622,Delhi Daredevils,Kolkata Knight Riders,1,296,107.3,47,6,53
1082622,Kolkata Knight Riders,Delhi Daredevils,2,288,102.6,38,9,47
1082623,Kings XI Punjab,Sunrisers Hyderabad,2,936,102.6,58,1,59
1082623,Sunrisers Hyderabad,Kings XI Punjab,1,936,102.6,59,1,60
1082624,Rising Pune Supergiants,Royal Challengers Bangalore,1,740,103.29999999999998,42,1,43
1082624,Royal Challengers Bangalore,Rising Pune Supergiant,2,740,107.3,37,2,39
1082625,Gujarat Lions,Mumbai Indians,1,1209,106.8,45,3,48
1082625,Gujarat Lions,Mumbai Indians,4,248,3.5999999999999996,2,4,6
1082625,Mumbai Indians,Gujarat Lions,2,1116,102.6,61,0,61
1082625,Mumbai Indians,Gujarat Lions,3,155,1.5,11,0,11
1082626,Delhi Daredevils,Kings XI Punjab,1,962,104.29999999999998,24,1,25
1082626,Kings XI Punjab,Delhi Daredevils,2,988,109.99999999999999,48,2,50
1082627,Kolkata Knight Riders,Sunrisers Hyderabad,2,1044,102.6,44,0,44
1082627,Sunrisers Hyderabad,Kolkata Knight Riders,1,1131,118.8,75,4,79
1082628,Mumbai Indians,Royal Challengers Bangalore,2,1480,105.3,53,2,55
1082628,Royal Challengers Bangalore,Mumbai Indians,1,1480,106.3,51,1,52
1082629,Gujarat Lions,Rising Pune Supergiant,1,720,102.6,54,1,55
1082629,Rising Pune Supergiants,Gujarat Lions,2,760,106.99999999999999,41,2,43
1082630,Delhi Daredevils,Sunrisers Hyderabad,2,324,102.6,62,0,62
1082630,Sunrisers Hyderabad,Delhi Daredevils,1,324,102.6,62,4,66
1082631,Kolkata Knight Riders,Rising Pune Supergiant,1,288,102.6,36,5,41
1082631,Rising Pune Supergiants,Kolkata Knight Riders,2,304,111.0,67,7,74
1082632,Delhi Daredevils,Gujarat Lions,2,342,107.0,58,5,63
1082632,Gujarat Lions,Delhi Daredevils,1,324,102.6,58,0,58
1082633,Kings XI Punjab,Royal Challengers Bangalore,1,540,102.6,35,0,35
1082633,Royal Challengers Bangalore,Kings XI Punjab,2,540,102.6,46,0,46
1082634,Rising Pune Supergiants,Sunrisers Hyderabad,1,1073,108.3,34,1,35
1082634,Sunrisers Hyderabad,Rising Pune Supergiant,2,1044,102.6,47,0,47
1082635,Delhi Daredevils,Mumbai Indians,2,324,102.6,34,1,35
1082635,Mumbai Indians,Delhi Daredevils,1,342,109.99999999999999,51,9,60
1082636,Kolkata Knight Riders,Royal Challengers Bangalore,2,570,112.1,103,2,105
1082636,Royal Challengers Bangalore,Kolkata Knight Riders,1,555,108.3,39,1,40
1082637,Gujarat Lions,Kings XI Punjab,2,962,107.3,56,2,58
1082637,Kings XI Punjab,Gujarat Lions,1,988,110.1,42,2,44
1082638,Mumbai Indians,Sunrisers Hyderabad,1,1102,105.99999999999999,34,2,36
1082638,Sunrisers Hyderabad,Mumbai Indians,2,1044,102.6,43,0,43
1082639,Kings XI Punjab,Kolkata Knight Riders,1,988,110.0,38,3,41
1082639,Kolkata Knight Riders,Kings XI Punjab,2,936,102.6,61,0,61
1082640,Delhi Daredevils,Gujarat Lions,2,360,102.6,64,0,64
1082640,Gujarat Lions,Delhi Daredevils,1,380,106.1,46,4,50
1082641,Kings XI Punjab,Mumbai Indians,1,1560,111.8,68,3,71
1082641,Mumbai Indians,Kings XI Punjab,2,1520,107.0,65,3,68
1082642,Delhi Daredevils,Rising Pune Supergiant,1,324,102.6,52,2,54
1082642,Rising Pune Supergiants,Delhi Daredevils,2,342,108.99999999999999,51,2,53
1082643,Gujarat Lions,Sunrisers Hyderabad,1,360,102.6,60,1,61
1082643,Sunrisers Hyderabad,Gujarat Lions,2,370,103.29999999999998,45,2,47
1082644,Kolkata Knight Riders,Mumbai Indians,2,304,106.99999999999999,49,4,53
1082644,Mumbai Indians,Kolkata Knight Riders,1,320,111.5,42,9,51
1082645,Kings XI Punjab,Rising Pune Supergiant,1,760,114.1,30,2,32
1082645,Rising Pune Supergiants,Kings XI Punjab,2,740,105.3,42,1,43
1082646,Delhi Daredevils,Royal Challengers Bangalore,2,333,107.3,37,5,42
1082646,Royal Challengers Bangalore,Delhi Daredevils,1,333,103.29999999999998,36,1,37
1082647,Mumbai Indians,Rising Pune Supergiant,2,1520,110.1,40,2,42
1082647,Rising Pune Supergiants,Mumbai Indians,1,1480,103.29999999999998,31,2,33
1082648,Kolkata Knight Riders,Sunrisers Hyderabad,2,525,88.0,44,4,48
1082648,Sunrisers Hyderabad,Kolkata Knight Riders,1,540,102.6,29,1,30
1082649,Kolkata Knight Riders,Mumbai Indians,1,555,105.3,22,3,25
1082649,Mumbai Indians,Kolkata Knight Riders,2,555,104.29999999999998,31,5,36
1082650,Mumbai Indians,Rising Pune Supergiant,1,1073,107.3,31,1,32
1082650,Rising Pune Supergiants,Mumbai Indians,2,1073,107.3,33,5,38
1136561,Chennai Super Kings,Mumbai Indians,2,1440,102.6,42,0,42
1136561,Mumbai Indians,Chennai Super Kings,1,1480,106.3,38,1,39
1136562,Delhi Daredevils,Kings XI Punjab,1,950,113.0,42,3,45
1136562,Kings XI Punjab,Delhi Daredevils,2,900,102.6,73,0,73
1136563,Kolkata Knight Riders,Royal Challengers Bangalore,2,304,113.0,65,3,68
1136563,Royal Challengers Bangalore,Kolkata Knight Riders,1,296,107.3,47,5,52
1136564,Rajasthan Royals,Sunrisers Hyderabad,1,1064,107.99999999999999,45,3,48
1136564,Sunrisers Hyderabad,Rajasthan Royals,2,1092,112.69999999999999,54,3,57
1136565,Chennai Super Kings,Kolkata Knight Riders,2,612,102.6,75,0,75
1136565,Kolkata Knight Riders,Chennai Super Kings,1,629,103.29999999999998,63,1,64
1136566,Delhi Daredevils,Rajasthan Royals,2,1184,104.29999999999998,57,3,60
1136566,Rajasthan Royals,Delhi Daredevils,1,1152,102.6,51,0,51
1136567,Mumbai Indians,Sunrisers Hyderabad,1,1036,106.3,49,5,54
1136567,Sunrisers Hyderabad,Mumbai Indians,2,1008,102.6,55,1,56
1136568,Kings XI Punjab,Royal Challengers Bangalore,1,576,102.6,49,1,50
1136568,Royal Challengers Bangalore,Kings XI Punjab,2,576,102.6,40,1,41
1136569,Delhi Daredevils,Mumbai Indians,2,1440,102.6,53,0,53
1136569,Mumbai Indians,Delhi Daredevils,1,1520,108.0,78,6,84
1136570,Kolkata Knight Riders,Sunrisers Hyderabad,1,288,102.6,49,0,49
1136570,Sunrisers Hyderabad,Kolkata Knight Riders,2,320,112.5,42,4,46
1136571,Rajasthan Royals,Royal Challengers Bangalore,1,624,113.7,48,4,52
1136571,Royal Challengers Bangalore,Rajasthan Royals,2,592,108.3,63,1,64
1136572,Chennai Super Kings,Kings XI Punjab,2,950,104.1,48,5,53
1136572,Kings XI Punjab,Chennai Super Kings,1,925,108.3,74,1,75
1136573,Delhi Daredevils,Kolkata Knight Riders,2,328,113.2,49,7,56
1136573,Kolkata Knight Riders,Delhi Daredevils,1,288,102.6,50,0,50
1136574,Mumbai Indians,Royal Challengers Bangalore,1,1520,111.0,49,11,60
1136574,Royal Challengers Bangalore,Mumbai Indians,2,1480,103.29999999999998,53,2,55
1136575,Kolkata Knight Riders,Rajasthan Royals,2,1152,102.6,53,0,53
1136575,Rajasthan Royals,Kolkata Knight Riders,1,1152,102.6,47,1,48
1136576,Kings XI Punjab,Sunrisers Hyderabad,1,900,102.6,45,4,49
1136576,Sunrisers Hyderabad,Kings XI Punjab,2,925,103.29999999999998,38,2,40
1136577,Chennai Super Kings,Rajasthan Royals,1,740,103.29999999999998,68,1,69
1136577,Rajasthan Royals,Chennai Super Kings,2,760,104.1,33,2,35
1136578,Kings XI Punjab,Kolkata Knight Riders,2,296,105.3,72,1,73
1136578,Kolkata Knight Riders,Kings XI Punjab,1,304,112.0,47,3,50
1136579,Delhi Daredevils,Royal Challengers Bangalore,1,592,106.3,25,3,28
1136579,Royal Challengers Bangalore,Delhi Daredevils,2,592,104.29999999999998,42,1,43
1136580,Chennai Super Kings,Sunrisers Hyderabad,1,1036,104.29999999999998,26,1,27
1136580,Sunrisers Hyderabad,Chennai Super Kings,2,1036,106.3,39,1,40
1136581,Mumbai Indians,Rajasthan Royals,1,1152,102.6,42,1,43
1136581,Rajasthan Royals,Mumbai Indians,2,1184,103.29999999999998,42,1,43
1136582,Delhi Daredevils,Kings XI Punjab,2,0,111.7,44,4,48
1136582,Kings XI Punjab,Delhi Daredevils,1,0,102.6,50,1,51
1136583,Mumbai Indians,Sunrisers Hyderabad,2,1480,103.29999999999998,21,1,22
1136583,Sunrisers Hyderabad,Mumbai Indians,1,1520,108.99999999999999,41,10,51
1136584,Chennai Super Kings,Royal Challengers Bangalore,2,592,107.3,54,1,55
1136584,Royal Challengers Bangalore,Chennai Super Kings,1,576,102.6,52,0,52
1136585,Kings XI Punjab,Sunrisers Hyderabad,2,1008,102.6,44,0,44
1136585,Sunrisers Hyderabad,Kings XI Punjab,1,1036,108.3,35,2,37
1136586,Delhi Daredevils,Kolkata Knight Riders,1,0,102.6,57,0,57
1136586,Kolkata Knight Riders,Delhi Daredevils,2,0,102.6,51,0,51
1136587,Chennai Super Kings,Mumbai Indians,1,720,102.6,50,1,51
1136587,Mumbai Indians,Chennai Super Kings,2,760,104.99999999999999,48,2,50
1136588,Rajasthan Royals,Sunrisers Hyderabad,2,1152,102.6,43,0,43
1136588,Sunrisers Hyderabad,Rajasthan Royals,1,1152,102.6,39,0,39
1136589,Kolkata Knight Riders,Royal Challengers Bangalore,2,608,105.99999999999999,49,2,51
1136589,Royal Challengers Bangalore,Kolkata Knight Riders,1,592,105.3,37,3,40
1136590,Chennai Super Kings,Delhi Daredevils,1,720,102.6,55,1,56
1136590,Delhi Daredevils,Chennai Super Kings,2,740,104.29999999999998,58,1,59
1136591,Mumbai Indians,Royal Challengers Bangalore,2,640,115.4,34,6,40
1136591,Royal Challengers Bangalore,Mumbai Indians,1,592,107.3,42,1,43
1136592,Delhi Daredevils,Rajasthan Royals,1,0,102.6,62,0,62
1136592,Rajasthan Royals,Delhi Daredevils,2,0,104.29999999999998,77,2,79
1136593,Chennai Super Kings,Kolkata Knight Riders,1,288,102.6,57,0,57
1136593,Kolkata Knight Riders,Chennai Super Kings,2,304,111.0,54,2,56
1136594,Kings XI Punjab,Mumbai Indians,1,456,112.0,47,2,49
1136594,Mumbai Indians,Kings XI Punjab,2,444,108.3,38,1,39
1136595,Chennai Super Kings,Royal Challengers Bangalore,2,720,102.6,41,1,42
1136595,Royal Challengers Bangalore,Chennai Super Kings,1,740,104.29999999999998,44,3,47
1136596,Delhi Daredevils,Sunrisers Hyderabad,1,1036,104.29999999999998,59,1,60
1136596,Sunrisers Hyderabad,Delhi Daredevils,2,1064,111.0,58,3,61
1136597,Kolkata Knight Riders,Mumbai Indians,2,1480,108.3,42,5,47
1136597,Mumbai Indians,Kolkata Knight Riders,1,1440,102.6,56,0,56
1136598,Kings XI Punjab,Rajasthan Royals,2,456,109.0,32,2,34
1136598,Rajasthan Royals,Kings XI Punjab,1,432,102.6,39,6,45
1136599,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1036,103.29999999999998,54,1,55
1136599,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1064,108.99999999999999,35,3,38
1136600,Kings XI Punjab,Rajasthan Royals,2,1184,105.3,32,1,33
1136600,Rajasthan Royals,Kings XI Punjab,1,1184,107.3,62,1,63
1136601,Kolkata Knight Riders,Mumbai Indians,2,288,102.6,47,0,47
1136601,Mumbai Indians,Kolkata Knight Riders,1,288,102.6,47,0,47
1136602,Delhi Daredevils,Sunrisers Hyderabad,1,0,102.6,37,1,38
1136602,Sunrisers Hyderabad,Delhi Daredevils,2,0,102.6,50,1,51
1136603,Chennai Super Kings,Rajasthan Royals,1,1280,118.5,51,4,55
1136603,Rajasthan Royals,Chennai Super Kings,2,1184,108.3,56,1,57
1136604,Kings XI Punjab,Kolkata Knight Riders,2,444,105.3,57,1,58
1136604,Kolkata Knight Riders,Kings XI Punjab,1,432,102.6,59,0,59
1136605,Delhi Daredevils,Royal Challengers Bangalore,1,0,108.0,41,3,44
1136605,Royal Challengers Bangalore,Delhi Daredevils,2,0,106.3,53,5,58
1136606,Chennai Super Kings,Sunrisers Hyderabad,2,720,102.6,53,0,53
1136606,Sunrisers Hyderabad,Chennai Super Kings,1,740,108.3,26,3,29
1136607,Mumbai Indians,Rajasthan Royals,1,1560,108.8,48,3,51
1136607,Rajasthan Royals,Mumbai Indians,2,1560,108.69999999999999,43,8,51
1136608,Kings XI Punjab,Royal Challengers Bangalore,1,432,102.6,46,1,47
1136608,Royal Challengers Bangalore,Kings XI Punjab,2,444,105.3,64,2,66
1136609,Kolkata Knight Riders,Rajasthan Royals,2,296,108.3,50,1,51
1136609,Rajasthan Royals,Kolkata Knight Riders,1,296,106.3,67,1,68
1136610,Kings XI Punjab,Mumbai Indians,2,1440,102.6,56,1,57
1136610,Mumbai Indians,Kings XI Punjab,1,1480,103.29999999999998,57,3,60
1136611,Royal Challengers Bangalore,Sunrisers Hyderabad,1,576,102.6,44,0,44
1136611,Sunrisers Hyderabad,Royal Challengers Bangalore,2,576,102.6,56,0,56
1136612,Chennai Super Kings,Delhi Daredevils,2,0,102.6,43,1,44
1136612,Delhi Daredevils,Chennai Super Kings,1,0,105.99999999999999,35,4,39
1136613,Rajasthan Royals,Royal Challengers Bangalore,1,1152,102.6,45,0,45
1136613,Royal Challengers Bangalore,Rajasthan Royals,2,1152,102.6,54,1,55
1136614,Kolkata Knight Riders,Sunrisers Hyderabad,2,1092,110.8,62,4,66
1136614,Sunrisers Hyderabad,Kolkata Knight Riders,1,1120,115.5,52,8,60
1136615,Delhi Daredevils,Mumbai Indians,1,0,107.3,43,3,46
1136615,Mumbai Indians,Delhi Daredevils,2,0,114.1,55,2,57
1136616,Chennai Super Kings,Kings XI Punjab,2,760,110.1,31,2,33
1136616,Kings XI Punjab,Chennai Super Kings,1,740,103.29999999999998,26,3,29
1136617,Chennai Super Kings,Sunrisers Hyderabad,2,1480,105.3,32,1,33
